[MAP]
#x	y	width	height
0	784	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = arrow, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = Gatex, 81 = gateY, 82 = gateOver, 83 = Chong, 84 = unk
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	24	792	0	110
15	40	792	0	77
15	56	792	0	77
15	72	792	0	77
15	88	792	0	77
15	104	792	0	77
15	120	792	0	77
15	136	792	0	77
15	152	792	0	77
15	168	792	0	77
15	184	792	0	77
15	200	792	0	77
15	216	792	0	89
15	232	792	0	109
15	24	808	0	98
83	40	808	0	103
83	56	808	0	103
83	72	808	0	103
83	88	808	0	103
83	104	808	0	103
83	120	808	0	103
83	136	808	0	103
83	152	808	0	103
83	168	808	0	103
83	184	808	0	103
83	200	808	0	103
15	216	808	0	92
15	232	808	0	97
15	24	824	0	110
83	40	824	0	91
83	56	824	0	91
83	72	824	0	91
83	88	824	0	91
83	104	824	0	91
83	120	824	0	91
83	136	824	0	91
83	152	824	0	91
83	168	824	0	91
83	184	824	0	91
83	200	824	0	91
83	216	824	0	104
15	232	824	0	109
15	24	840	0	98
83	40	840	0	91
83	56	840	0	91
83	200	840	0	91
83	216	840	0	104
15	232	840	0	97
15	24	856	0	110
83	40	856	0	91
83	56	856	0	91
83	200	856	0	91
83	216	856	0	104
15	232	856	0	70
15	24	872	0	98
83	40	872	0	91
83	56	872	0	91
83	104	872	0	103
83	120	872	0	103
83	136	872	0	103
83	152	872	0	103
83	200	872	0	91
83	216	872	0	104
15	232	872	0	82
15	24	888	0	110
83	40	888	0	91
83	56	888	0	91
83	104	888	0	91
83	120	888	0	91
83	136	888	0	91
83	152	888	0	91
80	232	888	0	189
15	24	904	0	98
83	40	904	0	91
83	56	904	0	91
83	152	904	0	91
83	168	904	0	103
15	232	904	0	97
15	24	920	0	110
83	40	920	0	91
83	56	920	0	91
83	152	920	0	91
83	168	920	0	91
83	184	920	0	103
83	200	920	0	103
15	216	920	0	92
15	232	920	0	109
15	24	936	0	98
83	40	936	0	91
83	56	936	0	91
83	72	936	0	103
83	88	936	0	103
83	104	936	0	103
83	152	936	0	91
83	168	936	0	91
83	184	936	0	91
83	200	936	0	91
83	216	936	0	104
15	232	936	0	97
15	24	952	0	110
83	40	952	0	91
83	56	952	0	91
83	72	952	0	91
83	88	952	0	91
83	104	952	0	91
83	152	952	0	91
83	168	952	0	91
83	184	952	0	91
83	200	952	0	91
83	216	952	0	104
15	232	952	0	109
15	24	968	0	98
83	40	968	0	91
83	56	968	0	91
83	72	968	0	91
83	88	968	0	91
83	104	968	0	91
83	152	968	0	91
83	168	968	0	91
83	184	968	0	91
83	200	968	0	91
83	216	968	0	104
15	232	968	0	97
15	24	984	0	110
83	40	984	0	91
83	56	984	0	91
83	72	984	0	91
83	88	984	0	91
83	104	984	0	91
83	152	984	0	91
83	168	984	0	91
83	184	984	0	91
83	200	984	0	91
83	216	984	0	104
15	232	984	0	109
15	24	1000	0	98
15	40	1000	0	97
15	56	1000	0	98
15	72	1000	0	97
15	88	1000	0	98
15	104	1000	0	97
81	128	1000	0	190	189	-1	-1	-1
15	152	1000	0	98
15	168	1000	0	97
15	184	1000	0	98
15	200	1000	0	97
15	216	1000	0	98
15	232	1000	0	97
