[MAP]
#x	y	width	height
1024	1296	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = arrow, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = Gatex, 81 = gateY, 82 = gateOver, 83 = Chong, 84 = unk
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	1048	1304	0	110
15	1064	1304	0	77
15	1080	1304	0	77
15	1096	1304	0	77
15	1112	1304	0	77
15	1128	1304	0	77
81	1152	1304	0	190	189	-1	-1	-1
15	1176	1304	0	77
15	1192	1304	0	77
15	1208	1304	0	77
15	1224	1304	0	77
15	1240	1304	0	89
15	1256	1304	0	109
15	1048	1320	0	98
15	1256	1320	0	97
15	1048	1336	0	110
15	1256	1336	0	109
15	1048	1352	0	98
15	1256	1352	0	97
15	1048	1368	0	72
15	1256	1368	0	109
15	1048	1384	0	84
15	1256	1384	0	97
80	1048	1400	0	189
15	1256	1400	0	109
15	1048	1416	0	98
15	1256	1416	0	97
15	1048	1432	0	110
15	1256	1432	0	109
15	1048	1448	0	98
15	1256	1448	0	97
15	1048	1464	0	110
15	1256	1464	0	109
15	1048	1480	0	98
15	1256	1480	0	97
15	1048	1496	0	110
15	1256	1496	0	109
15	1048	1512	0	98
15	1064	1512	0	97
15	1080	1512	0	98
15	1096	1512	0	97
15	1112	1512	0	98
15	1128	1512	0	97
15	1144	1512	0	98
15	1160	1512	0	97
15	1176	1512	0	98
15	1192	1512	0	97
15	1208	1512	0	98
15	1224	1512	0	97
15	1240	1512	0	98
15	1256	1512	0	97
