[MAP]
#x	y	width	height
512	528	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = arrow, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = Gatex, 81 = gateY, 82 = gateOver, 83 = Chong, 84 = unk
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	536	536	0	110
15	552	536	0	77
15	568	536	0	77
15	584	536	0	77
15	600	536	0	77
15	616	536	0	77
15	632	536	0	77
15	648	536	0	77
15	664	536	0	77
15	680	536	0	77
15	696	536	0	77
15	712	536	0	77
15	728	536	0	89
15	744	536	0	109
15	536	552	0	98
83	552	552	0	103
83	568	552	0	103
83	584	552	0	103
83	600	552	0	103
83	616	552	0	103
83	632	552	0	103
83	648	552	0	103
83	664	552	0	103
83	680	552	0	103
83	696	552	0	103
83	712	552	0	103
15	728	552	0	92
15	744	552	0	97
15	536	568	0	110
83	552	568	0	91
83	568	568	0	91
83	584	568	0	91
83	600	568	0	91
84	616	568	0	83
84	632	568	0	83
84	648	568	0	83
84	664	568	0	83
83	680	568	0	91
83	696	568	0	91
83	712	568	0	91
83	728	568	0	104
15	744	568	0	109
15	536	584	0	98
83	552	584	0	91
83	568	584	0	91
83	584	584	0	91
84	600	584	0	83
84	616	584	0	83
84	664	584	0	83
84	680	584	0	83
83	696	584	0	91
83	712	584	0	91
83	728	584	0	104
15	744	584	0	97
15	536	600	0	72
83	552	600	0	91
83	568	600	0	91
83	584	600	0	91
84	600	600	0	83
15	616	600	0	94
15	664	600	0	94
84	680	600	0	83
83	696	600	0	91
83	712	600	0	91
83	728	600	0	104
15	744	600	0	109
15	536	616	0	84
83	552	616	0	91
83	568	616	0	91
83	584	616	0	91
84	600	616	0	83
15	616	616	0	94
15	664	616	0	94
84	680	616	0	83
83	696	616	0	91
83	712	616	0	91
83	728	616	0	104
15	744	616	0	97
80	536	632	0	189
84	600	632	0	83
84	616	632	0	83
84	664	632	0	83
84	680	632	0	83
83	696	632	0	91
83	712	632	0	91
83	728	632	0	104
15	744	632	0	109
15	536	648	0	98
83	600	648	0	103
84	616	648	0	83
84	664	648	0	83
83	680	648	0	103
83	696	648	0	91
83	712	648	0	91
83	728	648	0	104
15	744	648	0	97
15	536	664	0	110
83	552	664	0	91
83	600	664	0	91
83	616	664	0	103
83	664	664	0	103
83	680	664	0	91
83	696	664	0	91
83	712	664	0	91
83	728	664	0	104
15	744	664	0	109
15	536	680	0	98
83	552	680	0	91
83	600	680	0	91
83	616	680	0	91
83	664	680	0	91
83	680	680	0	91
83	696	680	0	91
83	712	680	0	91
83	728	680	0	104
15	744	680	0	97
15	536	696	0	110
83	552	696	0	91
83	600	696	0	91
83	616	696	0	91
83	664	696	0	91
83	680	696	0	91
83	696	696	0	91
83	712	696	0	91
83	728	696	0	104
15	744	696	0	109
15	536	712	0	98
15	552	712	0	97
83	664	712	0	91
83	680	712	0	91
83	696	712	0	91
83	712	712	0	91
83	728	712	0	104
15	744	712	0	97
15	536	728	0	110
15	552	728	0	109
83	664	728	0	91
83	680	728	0	91
83	696	728	0	91
83	712	728	0	91
83	728	728	0	104
15	744	728	0	109
15	536	744	0	98
15	552	744	0	97
15	568	744	0	98
15	584	744	0	97
15	600	744	0	98
15	616	744	0	97
15	632	744	0	98
15	648	744	0	97
15	664	744	0	98
15	680	744	0	97
15	696	744	0	98
15	712	744	0	97
15	728	744	0	98
15	744	744	0	97
